customer_uuid,product_code,activation_date,status,balance,credit_limit,interest_rate
922d82ff-c29f-4a8f-a4eb-5ab9ff69af1c,DI001,2024-06-03,Active,,,1.24
1683e1cc-4e7a-42fb-9f81-7926afbcec83,DS002,2025-03-22,Active,266492.66,,2.73
1683e1cc-4e7a-42fb-9f81-7926afbcec83,DIN001,2024-04-06,Active,,,3.29
1683e1cc-4e7a-42fb-9f81-7926afbcec83,DL002,2025-03-05,Inactive,,106057.25,3.1
d0596803-0250-4969-bb8a-755b77a0d022,DI001,2025-09-29,Active,,,2.5
d0596803-0250-4969-bb8a-755b77a0d022,DIN001,2025-05-10,Active,,,1.77
d0596803-0250-4969-bb8a-755b77a0d022,DI002,2023-11-30,Active,,,0.86
54f40a2b-87cf-4301-94e9-d1452ea8c8d8,DL002,2025-10-10,Active,,195547.61,4.14
54f40a2b-87cf-4301-94e9-d1452ea8c8d8,DS002,2025-03-11,Active,70624.5,,1.0
54f40a2b-87cf-4301-94e9-d1452ea8c8d8,DI002,2025-01-16,Active,,,3.12
d27d28bb-6e6f-4ae8-96e8-16d30355363a,DIN002,2024-01-08,Inactive,,,0.81
646e407b-86da-432b-a72a-a5719e5f137f,DL002,2025-02-01,Active,,195636.35,2.38
646e407b-86da-432b-a72a-a5719e5f137f,DIN002,2024-05-31,Inactive,,,2.88
646e407b-86da-432b-a72a-a5719e5f137f,DIN001,2024-06-13,Active,,,4.65
da0b2279-5069-4929-ac7d-40f271f9daba,DL002,2024-11-27,Active,,265073.36,4.48
da0b2279-5069-4929-ac7d-40f271f9daba,DIN002,2024-03-03,Active,,,3.53
da0b2279-5069-4929-ac7d-40f271f9daba,DIN001,2024-07-27,Inactive,,,4.58
5fb1898d-cc45-4b4e-848f-a5a2c3050eba,DIN002,2023-11-21,Active,,,1.4
5fb1898d-cc45-4b4e-848f-a5a2c3050eba,DS001,2024-07-02,Active,287139.38,,0.91
bbcc48bc-8b66-4cb7-a277-8bde31e0273c,DS001,2025-03-27,Active,247987.17,,2.61
bbcc48bc-8b66-4cb7-a277-8bde31e0273c,DIN001,2023-11-09,Active,,,2.85
bed1ba82-9842-434b-ac3f-d9d9b206ed0e,DS001,2024-05-11,Inactive,17704.58,,2.76
bed1ba82-9842-434b-ac3f-d9d9b206ed0e,DS002,2024-04-23,Inactive,392930.31,,3.81
0c2aacd0-6f92-41d6-b9ae-ef7b45295a7e,DIN002,2024-09-14,Active,,,2.6
d275a8d4-bc57-478e-b5a6-8c4a81d81b2b,DS001,2024-09-05,Active,180215.0,,3.6
832f2f67-3320-4444-bb3d-474950540458,DL001,2024-08-27,Active,,254634.37,2.18
832f2f67-3320-4444-bb3d-474950540458,DIN001,2024-06-01,Active,,,0.95
b084435c-f8c7-4a32-a310-1399e4a6990b,DS001,2025-02-04,Active,150983.21,,0.89
b084435c-f8c7-4a32-a310-1399e4a6990b,DI002,2024-07-25,Active,,,1.24
b084435c-f8c7-4a32-a310-1399e4a6990b,DIN001,2025-08-30,Active,,,2.26
db38c646-9e79-4fcc-832b-8fefc6529609,DIN001,2024-04-18,Active,,,3.39
db38c646-9e79-4fcc-832b-8fefc6529609,DL001,2025-03-08,Active,,40635.2,3.75
291f0102-d862-4e4b-a14c-81b9725cec23,DIN001,2024-02-24,Active,,,4.23
e76ab69a-90c9-4278-a04d-16d48a9463af,DI002,2025-05-01,Active,,,1.44
e76ab69a-90c9-4278-a04d-16d48a9463af,DI001,2024-11-16,Active,,,1.8
e76ab69a-90c9-4278-a04d-16d48a9463af,DL002,2024-01-12,Inactive,,219626.43,4.43
2d9840ee-06ee-49c3-ae4d-9e19d3fd8526,DS001,2025-09-13,Active,418650.96,,4.72
537361bf-03f4-4476-85cb-9611b7243b2a,DIN001,2025-03-11,Active,,,3.63
73fbafa5-08c6-4385-a735-2a0a3a36fcef,DI002,2025-01-03,Active,,,2.43
73fbafa5-08c6-4385-a735-2a0a3a36fcef,DS001,2025-03-10,Active,427361.0,,3.38
9a980457-4b21-4512-a8e9-31d8963d101f,DI001,2023-12-27,Active,,,3.15
9a980457-4b21-4512-a8e9-31d8963d101f,DI002,2025-04-30,Inactive,,,1.37
3d89d7df-0994-43ea-9bdc-783d5d15d809,DS001,2025-03-31,Active,40164.66,,3.72
3d89d7df-0994-43ea-9bdc-783d5d15d809,DS002,2025-05-25,Active,266808.28,,2.91
3d89d7df-0994-43ea-9bdc-783d5d15d809,DL002,2024-11-29,Inactive,,90572.16,1.78
1ad25fd7-bcb9-4d8d-a93e-ec186435032e,DI002,2025-06-26,Active,,,2.85
e1d7ee99-b096-4f23-aa4a-bf779220947a,DL001,2024-08-19,Active,,103275.4,0.87
e7bf7e86-d178-4495-8d21-1459d1813566,DI002,2024-04-20,Active,,,4.32
e7bf7e86-d178-4495-8d21-1459d1813566,DIN001,2024-12-30,Active,,,2.31
e7bf7e86-d178-4495-8d21-1459d1813566,DL001,2025-09-02,Active,,279538.89,4.32
65139e54-be2c-491d-8bb7-2f31d6cb6afc,DS001,2025-06-22,Active,5834.5,,0.72
99061aac-c7e7-431f-8238-33106728cd49,DL002,2025-03-09,Active,,254779.13,3.86
99061aac-c7e7-431f-8238-33106728cd49,DIN002,2024-05-01,Active,,,4.09
99061aac-c7e7-431f-8238-33106728cd49,DIN001,2024-10-11,Inactive,,,1.73
466292ba-732f-424e-85c5-e155b2e77186,DI002,2025-08-11,Active,,,2.14
88c8a372-3351-4797-b06a-911bc8652342,DL001,2024-08-08,Inactive,,66041.6,3.3
88c8a372-3351-4797-b06a-911bc8652342,DI001,2025-03-22,Active,,,1.29
88c8a372-3351-4797-b06a-911bc8652342,DL002,2024-12-15,Active,,164258.18,2.87
be8aafeb-7330-4379-8da8-edb46431f8dd,DS001,2024-11-27,Inactive,364260.3,,0.91
be8aafeb-7330-4379-8da8-edb46431f8dd,DI002,2025-01-01,Active,,,1.66
be8aafeb-7330-4379-8da8-edb46431f8dd,DS002,2024-04-25,Active,90312.47,,0.69
3d39451b-4fef-4537-9c66-a4dd78b2ae15,DS002,2024-04-07,Inactive,52349.51,,4.58
3d39451b-4fef-4537-9c66-a4dd78b2ae15,DI002,2024-04-09,Active,,,1.55
2ba7faf1-200d-4c94-aab3-5c42fc051aa1,DIN001,2023-10-26,Active,,,0.84
7bbdd9bf-1612-4dc5-9aaa-94d5518cef94,DIN001,2025-08-15,Active,,,3.89
05ce5bf1-5d42-4f5e-a338-f95ce1679035,DIN001,2025-02-11,Active,,,1.51
e6ba5182-6592-4015-b409-a852b18086c9,DIN001,2024-01-29,Active,,,2.59
e6ba5182-6592-4015-b409-a852b18086c9,DL002,2024-11-05,Active,,76049.59,2.27
e6ba5182-6592-4015-b409-a852b18086c9,DS001,2023-12-24,Inactive,382449.24,,3.26
cc6d7533-f3d5-44af-be28-1e278b210d49,DL001,2025-08-06,Active,,50368.13,4.07
cc6d7533-f3d5-44af-be28-1e278b210d49,DS001,2024-02-23,Active,496225.35,,3.79
cc6d7533-f3d5-44af-be28-1e278b210d49,DIN001,2025-08-27,Active,,,2.14
201a8713-8727-48a7-99ff-f80cf86d4cb1,DI002,2025-02-12,Active,,,3.44
2d0f276e-6b5a-42f2-b888-da158456c945,DI002,2024-08-25,Active,,,3.75
2d0f276e-6b5a-42f2-b888-da158456c945,DS001,2024-01-10,Inactive,294379.1,,4.67
e51d90b7-9663-41a2-94b7-5cf3d14f8146,DS002,2024-06-09,Active,409625.03,,3.25
057d355e-0571-4362-9140-d93b08f371a2,DL001,2024-07-07,Active,,232473.29,1.22
057d355e-0571-4362-9140-d93b08f371a2,DS002,2024-07-14,Active,417641.89,,1.9
68ce502c-0f17-4be3-91cd-facd2c163c9b,DS001,2025-08-26,Active,498347.05,,1.4
68ce502c-0f17-4be3-91cd-facd2c163c9b,DI002,2025-07-22,Active,,,2.51
68ce502c-0f17-4be3-91cd-facd2c163c9b,DL001,2025-01-14,Active,,103819.73,3.48
5efcfcce-7ed6-4a7f-978d-b81e9ab183dd,DIN001,2025-05-12,Active,,,4.78
5efcfcce-7ed6-4a7f-978d-b81e9ab183dd,DL002,2025-01-08,Active,,243069.36,4.56
5efcfcce-7ed6-4a7f-978d-b81e9ab183dd,DI002,2025-06-27,Active,,,1.51
085cd769-d0c8-4341-9390-070f34476f48,DL001,2024-07-10,Inactive,,288606.17,0.7
085cd769-d0c8-4341-9390-070f34476f48,DI001,2025-09-16,Active,,,2.38
085cd769-d0c8-4341-9390-070f34476f48,DS001,2024-05-15,Active,410688.13,,1.84
b6e49570-7b7b-4b5b-9d44-162085bde11d,DIN001,2024-04-21,Active,,,2.58
b6e49570-7b7b-4b5b-9d44-162085bde11d,DI001,2025-07-12,Active,,,3.83
244d7a16-fb9d-46ea-b410-1619594e81f1,DIN001,2024-01-13,Inactive,,,2.67
244d7a16-fb9d-46ea-b410-1619594e81f1,DI001,2023-12-30,Active,,,1.09
82da6410-88f9-4f8b-b54e-e41c69890826,DL001,2025-01-26,Active,,10674.29,1.87
155969dc-6ee1-4a8d-a34f-c500d748a207,DIN002,2024-08-11,Inactive,,,4.55
155969dc-6ee1-4a8d-a34f-c500d748a207,DS002,2024-08-02,Active,217705.09,,2.42
155969dc-6ee1-4a8d-a34f-c500d748a207,DS001,2025-08-17,Active,326386.46,,0.57
a8756ccd-c7f4-4b23-83e2-8232c6de7f3a,DS001,2024-02-25,Active,376052.83,,1.49
f4d1183f-76f8-4f17-ad1b-143e1da6536d,DIN001,2023-11-08,Active,,,2.06
f4d1183f-76f8-4f17-ad1b-143e1da6536d,DS001,2025-04-19,Active,481881.0,,2.17
f4d1183f-76f8-4f17-ad1b-143e1da6536d,DL001,2025-02-11,Active,,295880.36,0.67
a543caa1-4f43-475f-a7a5-e0b73d5e65e2,DL002,2024-06-01,Active,,197617.98,1.62
a543caa1-4f43-475f-a7a5-e0b73d5e65e2,DI002,2023-12-02,Active,,,0.93
a543caa1-4f43-475f-a7a5-e0b73d5e65e2,DS001,2025-01-06,Inactive,404461.68,,4.53
db8a48da-972c-4742-9fca-7977fb6f4042,DIN001,2023-11-20,Active,,,0.53
db8a48da-972c-4742-9fca-7977fb6f4042,DIN002,2024-04-14,Active,,,4.05
db8a48da-972c-4742-9fca-7977fb6f4042,DL002,2024-11-15,Active,,38898.42,1.94
3027e623-47a1-4735-9f8a-26f329213bc0,DIN001,2024-02-23,Active,,,3.04
3027e623-47a1-4735-9f8a-26f329213bc0,DIN002,2024-06-06,Active,,,3.85
e9e0a6cc-b5d4-42e3-809d-c9621873b726,DL002,2024-01-20,Active,,185951.61,1.44
e9e0a6cc-b5d4-42e3-809d-c9621873b726,DI001,2025-05-02,Active,,,2.55
e9e0a6cc-b5d4-42e3-809d-c9621873b726,DS002,2024-12-30,Active,10439.23,,1.22
ab8e813a-a5f4-4275-9197-867c1754dc5d,DS002,2025-03-04,Inactive,142494.18,,4.32
ab8e813a-a5f4-4275-9197-867c1754dc5d,DL002,2025-02-11,Active,,58154.97,3.14
78304fcb-19d0-4e94-95fe-33a48afb672d,DIN001,2024-03-30,Active,,,1.19
78304fcb-19d0-4e94-95fe-33a48afb672d,DI002,2024-07-06,Active,,,1.03
4fea2aa4-bd75-40e1-96ad-551557cd6e37,DS001,2024-03-26,Active,191039.95,,0.84
4fea2aa4-bd75-40e1-96ad-551557cd6e37,DIN001,2024-03-26,Inactive,,,1.99
07470d57-8ee0-4fb6-bffa-b95a64ebeab4,DS002,2025-09-10,Active,98660.73,,4.33
07470d57-8ee0-4fb6-bffa-b95a64ebeab4,DL002,2024-09-19,Active,,86626.54,3.26
07470d57-8ee0-4fb6-bffa-b95a64ebeab4,DI002,2024-09-28,Active,,,4.9
270c3679-e26e-4a09-b317-72c2e1c5b4a5,DI001,2025-09-16,Active,,,3.67
270c3679-e26e-4a09-b317-72c2e1c5b4a5,DS002,2025-07-29,Active,455988.79,,0.84
1fa17d4c-3646-46ef-be94-9bfc8bdf74d9,DIN001,2024-02-25,Active,,,3.35
2d9cfb6c-9672-4445-adfd-2d8b05163843,DI002,2025-09-15,Active,,,0.99
2d9cfb6c-9672-4445-adfd-2d8b05163843,DIN002,2024-07-15,Active,,,4.41
2d9cfb6c-9672-4445-adfd-2d8b05163843,DS001,2024-03-04,Active,231009.08,,3.02
ea01992d-2ca6-4723-be9a-f7309888ec01,DIN002,2024-11-20,Active,,,4.05
a1116a16-6a51-4f8f-909f-dde26d4357fc,DS001,2024-02-11,Active,488417.15,,3.29
6254313a-d47f-4e4e-b1a0-e718607e5719,DL001,2025-04-01,Active,,206590.68,4.51
6254313a-d47f-4e4e-b1a0-e718607e5719,DS001,2023-12-24,Active,178405.44,,2.32
6254313a-d47f-4e4e-b1a0-e718607e5719,DI001,2023-12-29,Active,,,1.36
6335b452-cf31-4586-bda4-7fe8f77601a6,DIN002,2025-08-23,Active,,,1.26
6335b452-cf31-4586-bda4-7fe8f77601a6,DI002,2024-04-13,Active,,,3.49
449ee4c0-17c3-4a71-ac02-884b2b939dd7,DIN001,2025-06-09,Active,,,2.31
449ee4c0-17c3-4a71-ac02-884b2b939dd7,DS001,2023-11-06,Active,488398.32,,2.61
449ee4c0-17c3-4a71-ac02-884b2b939dd7,DI001,2025-08-18,Active,,,2.24
f8a7118a-b153-428f-88d8-412aa60e6f20,DS001,2025-04-30,Active,485058.44,,2.13
bc69a5d2-f6a0-4e8d-b870-9e4c896fff65,DIN002,2023-12-26,Active,,,3.66
bc69a5d2-f6a0-4e8d-b870-9e4c896fff65,DL002,2024-02-16,Inactive,,76992.1,3.05
1b862f1d-284d-44f4-81ff-75edb4a04c24,DS001,2025-07-08,Active,301262.44,,0.81
5ec3a5dd-5cc4-4ec5-8e90-a6667e4b2724,DI001,2023-12-30,Active,,,2.63
5ec3a5dd-5cc4-4ec5-8e90-a6667e4b2724,DS002,2024-11-12,Active,43493.15,,1.37
5ec3a5dd-5cc4-4ec5-8e90-a6667e4b2724,DI002,2025-03-07,Active,,,3.51
d461438d-96d3-49be-8c3c-29320d390b4f,DIN001,2024-08-23,Active,,,2.72
d461438d-96d3-49be-8c3c-29320d390b4f,DIN002,2025-06-19,Active,,,2.92
e2b85924-da5e-41f2-a182-c212942b6471,DS001,2025-06-06,Active,186775.87,,1.28
e2b85924-da5e-41f2-a182-c212942b6471,DI002,2025-06-11,Active,,,1.92
e2b85924-da5e-41f2-a182-c212942b6471,DL001,2025-04-18,Active,,110064.39,4.37
4909a8dc-ee14-4e70-8e31-bcfd6d2d1901,DS001,2024-07-29,Active,323321.77,,3.19
4909a8dc-ee14-4e70-8e31-bcfd6d2d1901,DIN002,2024-04-26,Active,,,4.12
4909a8dc-ee14-4e70-8e31-bcfd6d2d1901,DIN001,2025-01-03,Active,,,2.0
7cceb082-10fc-407d-8c20-0b5568151096,DIN002,2024-06-26,Active,,,2.72
7cceb082-10fc-407d-8c20-0b5568151096,DL002,2024-11-05,Active,,125605.3,3.52
7cceb082-10fc-407d-8c20-0b5568151096,DL001,2025-07-22,Active,,168145.07,1.22
254f2cd6-19f1-4893-b7ea-80848756b9f2,DS002,2025-07-17,Active,166357.08,,3.14
254f2cd6-19f1-4893-b7ea-80848756b9f2,DL001,2023-10-22,Active,,32742.67,4.15
254f2cd6-19f1-4893-b7ea-80848756b9f2,DS001,2025-03-11,Active,4649.43,,2.47
9e9757fb-5fe1-42df-a11e-c0bcd44ace56,DL001,2024-10-31,Active,,103834.19,1.24
9e9757fb-5fe1-42df-a11e-c0bcd44ace56,DI002,2025-04-04,Active,,,3.6
9e9757fb-5fe1-42df-a11e-c0bcd44ace56,DIN002,2025-02-27,Active,,,4.6
7b16863b-cc60-4ad5-852f-6c96f00c449a,DL001,2024-05-13,Active,,191471.66,3.17
7b16863b-cc60-4ad5-852f-6c96f00c449a,DL002,2025-09-08,Active,,76782.69,4.72
a1bde90d-02aa-492a-935b-9bbff6a6f4d4,DIN002,2025-09-23,Active,,,0.68
23c4cdc1-9352-4404-be27-cc16d64883bb,DL002,2025-02-11,Active,,261231.83,3.92
23c4cdc1-9352-4404-be27-cc16d64883bb,DI001,2025-03-30,Active,,,3.69
23c4cdc1-9352-4404-be27-cc16d64883bb,DIN001,2023-11-16,Active,,,4.78
54d9e908-ff28-4d7c-9bd8-96ce05213951,DI002,2024-09-14,Active,,,4.39
1ac669a3-ca74-4945-8dd2-f6752d6709c1,DS002,2024-05-30,Active,349646.43,,2.02
1ac669a3-ca74-4945-8dd2-f6752d6709c1,DIN001,2024-07-22,Active,,,1.95
1ac669a3-ca74-4945-8dd2-f6752d6709c1,DIN002,2024-04-21,Active,,,4.07
67d4d68b-126e-4775-878d-b24570dedb20,DI002,2025-03-12,Active,,,4.26
67d4d68b-126e-4775-878d-b24570dedb20,DS001,2024-10-24,Active,430298.2,,2.73
f00480e4-885d-4d1c-9ff4-6ce785b8eb99,DI002,2025-05-06,Active,,,4.92
f00480e4-885d-4d1c-9ff4-6ce785b8eb99,DI001,2025-09-04,Active,,,3.82
f00480e4-885d-4d1c-9ff4-6ce785b8eb99,DIN001,2024-04-03,Active,,,1.5
9a08e5d5-6512-4f9e-abee-41ac1dfdbb29,DI001,2024-04-17,Active,,,3.7
0f3a6809-5d31-491f-980d-bd704c1c3971,DL002,2024-03-06,Active,,202600.6,1.81
4526a266-0d06-476b-8f25-b44c0a544456,DS001,2023-11-07,Active,259184.23,,4.43
4526a266-0d06-476b-8f25-b44c0a544456,DIN001,2024-12-09,Inactive,,,3.52
4526a266-0d06-476b-8f25-b44c0a544456,DL001,2024-11-16,Active,,207489.01,3.97
8add3976-42fc-4edf-813a-3aa57d810c21,DI002,2024-01-17,Active,,,3.27
8add3976-42fc-4edf-813a-3aa57d810c21,DIN002,2024-04-07,Active,,,4.13
8add3976-42fc-4edf-813a-3aa57d810c21,DI001,2025-07-14,Active,,,1.25
99b660ea-a1f0-4251-835b-d5f56cfa04ba,DS002,2025-06-15,Active,368812.99,,3.24
99b660ea-a1f0-4251-835b-d5f56cfa04ba,DI001,2024-11-16,Inactive,,,1.25
3037b51e-dfb1-4e85-96b3-ecc58665df0e,DI001,2025-03-20,Active,,,3.19
3037b51e-dfb1-4e85-96b3-ecc58665df0e,DS002,2025-06-15,Active,436056.56,,2.37
9f0f3c9a-5b07-474d-8d6b-83e0191b3cd3,DS001,2025-02-24,Active,138806.11,,3.76
9f0f3c9a-5b07-474d-8d6b-83e0191b3cd3,DL002,2024-07-16,Active,,194590.43,1.89
9b497745-2e26-4805-adea-0cc891d80d82,DI002,2024-08-07,Active,,,3.81
9b497745-2e26-4805-adea-0cc891d80d82,DIN001,2025-08-13,Active,,,4.8
060ca889-db42-4b3e-b504-ff01dacf4f26,DIN001,2023-11-29,Active,,,1.54
060ca889-db42-4b3e-b504-ff01dacf4f26,DS001,2025-02-12,Active,267494.44,,2.3
3ff75bab-a86d-4e58-b425-003ac50fc122,DI001,2025-05-24,Active,,,4.87
3ff75bab-a86d-4e58-b425-003ac50fc122,DL001,2025-06-06,Active,,123252.73,2.86
3ff75bab-a86d-4e58-b425-003ac50fc122,DL002,2024-03-24,Active,,254023.88,2.95
60f628a3-6fd9-428f-9631-b85919b26dbd,DS002,2024-05-29,Active,18702.39,,4.98
6746a36a-cbbd-445e-b087-1b3c3b8523b3,DI001,2024-03-06,Active,,,2.9
35c5f871-0f83-461c-ae3c-43a925307638,DIN002,2024-04-27,Active,,,2.88
c64ee430-a567-4365-b3c6-e25c36bdbabf,DS001,2024-01-04,Active,121449.8,,2.47
54ca51f7-5eba-46e5-9915-ccfc1d688b86,DI002,2024-09-16,Inactive,,,1.91
a0d763f0-c31d-4b91-b97a-0433db648ca7,DL002,2025-02-02,Active,,115998.48,2.44
a0d763f0-c31d-4b91-b97a-0433db648ca7,DS002,2024-01-04,Active,414642.74,,2.0
a0d763f0-c31d-4b91-b97a-0433db648ca7,DIN002,2025-07-13,Active,,,2.81
e65204c2-4bc3-4cbc-bde5-156753f42251,DIN001,2023-12-01,Active,,,0.58
66e51c05-adab-4482-baea-4832296184ce,DIN001,2024-01-18,Active,,,2.11
66e51c05-adab-4482-baea-4832296184ce,DL001,2025-07-14,Inactive,,199131.05,0.91
66e51c05-adab-4482-baea-4832296184ce,DS001,2023-12-19,Active,148919.59,,2.31
164a68ea-be16-4371-bff1-ec2a460b280e,DI002,2023-12-10,Active,,,3.15
ab0d811a-60c9-467d-a94c-e2bdaaa1ab89,DS001,2025-06-11,Active,73428.37,,3.67
ab0d811a-60c9-467d-a94c-e2bdaaa1ab89,DI001,2025-06-17,Active,,,2.52
51636c1f-fcae-4715-bc38-1f7aec6ed019,DI001,2023-12-27,Active,,,0.94
8ff04391-9b7c-4b2e-a513-dc3ba159afa5,DIN001,2024-09-17,Active,,,3.16
8ff04391-9b7c-4b2e-a513-dc3ba159afa5,DI001,2024-08-26,Inactive,,,2.32
8ff04391-9b7c-4b2e-a513-dc3ba159afa5,DI002,2025-06-19,Active,,,1.77
946930ae-c03b-4a94-9646-d9a92fad5436,DI002,2024-03-31,Active,,,3.85
572224ee-ae07-40ca-bf9b-c071e44e704b,DI002,2023-10-26,Active,,,1.47
572224ee-ae07-40ca-bf9b-c071e44e704b,DIN002,2025-06-20,Active,,,3.63
cf54f88a-4c5d-4377-9f49-3777e1c3fe98,DL002,2024-06-10,Inactive,,293375.04,3.88
cf54f88a-4c5d-4377-9f49-3777e1c3fe98,DS002,2025-05-26,Inactive,96269.66,,4.19
cf54f88a-4c5d-4377-9f49-3777e1c3fe98,DIN002,2025-09-30,Active,,,2.51
a4c7543c-f09c-4a03-9c02-a8e5bb02dacf,DI002,2024-07-28,Active,,,1.97
a4c7543c-f09c-4a03-9c02-a8e5bb02dacf,DI001,2025-09-21,Active,,,2.51
4766843e-1a3e-43b0-a0ac-853c73002849,DL002,2024-12-29,Active,,209208.09,4.95
3d02d8af-8bee-4f19-97bc-d69423e62c5b,DIN002,2025-06-28,Active,,,2.6
3d02d8af-8bee-4f19-97bc-d69423e62c5b,DIN001,2025-03-18,Active,,,3.53
3d02d8af-8bee-4f19-97bc-d69423e62c5b,DL001,2024-08-20,Inactive,,47695.35,3.25
0906801e-8343-4317-a3d1-ece9a84bbfef,DS002,2023-12-04,Inactive,449675.25,,1.45
0906801e-8343-4317-a3d1-ece9a84bbfef,DIN001,2024-12-18,Active,,,1.59
0906801e-8343-4317-a3d1-ece9a84bbfef,DL001,2023-12-14,Active,,95226.46,1.63
5eadc3c8-941e-4281-8bfc-a3aaee776d63,DS001,2025-09-01,Active,490963.45,,1.71
5eadc3c8-941e-4281-8bfc-a3aaee776d63,DIN001,2025-08-23,Active,,,3.85
5eadc3c8-941e-4281-8bfc-a3aaee776d63,DL002,2025-08-07,Active,,258078.99,0.5
0f8f18ca-3011-4762-b714-15dc094a8bf6,DI001,2025-08-17,Active,,,4.96
0f8f18ca-3011-4762-b714-15dc094a8bf6,DL002,2024-03-02,Inactive,,88935.24,3.49
0f8f18ca-3011-4762-b714-15dc094a8bf6,DIN002,2025-03-31,Active,,,3.9
58c04824-a5d1-47f9-b509-5bf4a5717f11,DI002,2025-07-18,Active,,,0.99
58c04824-a5d1-47f9-b509-5bf4a5717f11,DI001,2025-03-18,Inactive,,,2.44
1059a049-d246-4de5-bd18-d967313dc759,DI001,2024-11-10,Active,,,2.58
1059a049-d246-4de5-bd18-d967313dc759,DI002,2023-12-04,Active,,,2.83
1059a049-d246-4de5-bd18-d967313dc759,DIN002,2024-12-08,Active,,,3.56
595d0dac-04a3-4b46-af4d-19987adc13fa,DI002,2025-01-18,Inactive,,,1.79
595d0dac-04a3-4b46-af4d-19987adc13fa,DS002,2024-03-03,Active,91228.49,,3.82
595d0dac-04a3-4b46-af4d-19987adc13fa,DL002,2023-10-19,Inactive,,151480.32,4.91
58bbc47d-1e95-4d66-b370-d327d6a4573f,DL002,2023-12-05,Inactive,,151800.2,1.3
32a95c21-6e6d-461c-a01b-8a959b6b52d7,DL001,2025-09-18,Active,,251313.72,4.41
32a95c21-6e6d-461c-a01b-8a959b6b52d7,DS002,2025-03-03,Active,144538.87,,2.82
c1e464fb-180c-4ae3-b83b-0d47fc46d1b7,DS001,2025-08-18,Active,37417.3,,2.5
c1e464fb-180c-4ae3-b83b-0d47fc46d1b7,DL001,2025-07-17,Active,,234041.62,0.81
ab05f2ed-ed49-4551-8567-2b09f7f0d99f,DL001,2023-12-30,Active,,45644.72,0.86
eeef3695-c7e1-4209-b39d-28dc4f982743,DI002,2023-11-24,Inactive,,,2.65
da43fb72-1c4c-4f30-8873-505cd105036f,DI002,2025-05-12,Active,,,1.17
da43fb72-1c4c-4f30-8873-505cd105036f,DIN002,2024-06-11,Inactive,,,3.51
1b445468-5339-4fbe-815e-e12f5a57ab46,DIN002,2024-01-09,Active,,,1.97
3f3491c8-6fbe-480a-94c7-205a48ecf08c,DL001,2025-09-04,Active,,63675.68,2.65
3f3491c8-6fbe-480a-94c7-205a48ecf08c,DI001,2024-04-14,Active,,,4.43
3f3491c8-6fbe-480a-94c7-205a48ecf08c,DI002,2025-02-03,Active,,,2.16
58d27211-b9fb-4cf6-a4cc-298c351ec9ff,DS001,2025-01-03,Inactive,198784.77,,4.13
58d27211-b9fb-4cf6-a4cc-298c351ec9ff,DI002,2024-12-25,Active,,,0.67
58d27211-b9fb-4cf6-a4cc-298c351ec9ff,DL001,2024-06-21,Active,,214837.87,3.37
82fb52a0-6978-4ec8-afd7-81fdba91b88a,DS001,2024-11-03,Inactive,217425.5,,2.16
c400ba3c-02a9-46e0-845f-88acf264d70a,DI001,2025-06-07,Active,,,3.72
c400ba3c-02a9-46e0-845f-88acf264d70a,DS002,2025-08-24,Active,147689.82,,4.28
c400ba3c-02a9-46e0-845f-88acf264d70a,DL001,2025-03-07,Inactive,,178689.32,3.07
b433fde5-2af8-4141-ae30-cfc7b3ac1022,DL002,2025-03-21,Active,,108183.1,1.28
b433fde5-2af8-4141-ae30-cfc7b3ac1022,DS001,2025-03-23,Inactive,134601.09,,0.97
b433fde5-2af8-4141-ae30-cfc7b3ac1022,DL001,2025-01-16,Active,,59868.14,1.79
43a35c86-7ee9-4138-a032-1bae7ffad92a,DI001,2024-04-19,Active,,,3.72
43a35c86-7ee9-4138-a032-1bae7ffad92a,DL002,2023-12-24,Inactive,,266118.45,4.99
fbe24105-4797-4324-a6c3-d6603dda51a4,DI002,2025-09-01,Active,,,4.66
fbe24105-4797-4324-a6c3-d6603dda51a4,DI001,2025-02-22,Inactive,,,1.35
fbe24105-4797-4324-a6c3-d6603dda51a4,DIN002,2025-04-10,Active,,,3.27
bfec5e84-8748-4ae8-8554-1fafc580fa68,DS001,2025-09-25,Active,401022.18,,4.5
bfec5e84-8748-4ae8-8554-1fafc580fa68,DI001,2025-08-14,Active,,,3.79
d5703cb3-08f3-4be0-aff2-bee97be14c6e,DS001,2024-05-19,Active,237151.43,,3.18
d5703cb3-08f3-4be0-aff2-bee97be14c6e,DL002,2023-12-28,Active,,191127.45,0.73
d5703cb3-08f3-4be0-aff2-bee97be14c6e,DIN001,2024-10-18,Active,,,1.7
f5aafec2-6e06-4c89-8c52-77f5194c2486,DI002,2024-10-25,Active,,,1.31
f5aafec2-6e06-4c89-8c52-77f5194c2486,DI001,2025-05-27,Inactive,,,3.69
f5aafec2-6e06-4c89-8c52-77f5194c2486,DS002,2024-05-06,Inactive,365396.98,,0.86
db992cc7-310b-4817-bc5e-bea7b338a1e1,DL002,2025-03-02,Active,,237398.13,3.94
db992cc7-310b-4817-bc5e-bea7b338a1e1,DI001,2025-10-09,Active,,,1.52
db992cc7-310b-4817-bc5e-bea7b338a1e1,DIN002,2024-12-09,Active,,,4.5
b2ecf8af-55f1-4cdb-8823-09b94348967c,DL001,2024-09-24,Active,,18359.26,3.7
